Region ID,Gyrus,Description,Region Alias,(ID) Region Label,Count
45,Prefrontal Cortex,OrG_L_6_3,"A11l, lateral area 11","(45), OrG_L_6_3",439
46,Prefrontal Cortex,OrG_R_6_3,"A11l, lateral area 11","(46), OrG_R_6_3",131
47,Prefrontal Cortex,OrG_L_6_4,"A11m, medial area 11","(47), OrG_L_6_4",310
48,Prefrontal Cortex,OrG_R_6_4,"A11m, medial area 11","(48), OrG_R_6_4",366
49,Prefrontal Cortex,OrG_L_6_5,"A13, area 13","(49), OrG_L_6_5",317
50,Prefrontal Cortex,OrG_R_6_5,"A13, area 13","(50), OrG_R_6_5",156
53,Precentral Gyrus,PrG_L_6_1,"A4hf, area 4(head and face region)","(53), PrG_L_6_1",354
54,Precentral Gyrus,PrG_R_6_1,"A4hf, area 4(head and face region)","(54), PrG_R_6_1",487
55,Precentral Gyrus,PrG_L_6_2,"A6cdl, caudal dorsolateral area 6","(55), PrG_L_6_2",337
56,Precentral Gyrus,PrG_R_6_2,"A6cdl, caudal dorsolateral area 6","(56), PrG_R_6_2",121
57,Precentral Gyrus,PrG_L_6_3,"A4ul, area 4(upper limb region)","(57), PrG_L_6_3",394
58,Precentral Gyrus,PrG_R_6_3,"A4ul, area 4(upper limb region)","(58), PrG_R_6_3",246
60,Precentral Gyrus,PrG_R_6_4,"A4t, area 4(trunk region)","(60), PrG_R_6_4",436
66,Paracentral Lobule,PCL_R_2_1,"A1/2/3ll, area1/2/3 (lower limb region)","(66), PCL_R_2_1",266
67,Paracentral Lobule,PCL_L_2_2,"A4ll, area 4, (lower limb region)","(67), PCL_L_2_2",416
68,Paracentral Lobule,PCL_R_2_2,"A4ll, area 4, (lower limb region)","(68), PCL_R_2_2",274
70,Superior Temporal Gyrus,STG_R_6_1,"A38m, medial area 38","(70), STG_R_6_1",348
77,Superior Temporal Gyrus,STG_L_6_5,"A38l, lateral area 38","(77), STG_L_6_5",217
78,Superior Temporal Gyrus,STG_R_6_5,"A38l, lateral area 38","(78), STG_R_6_5",477
79,Superior Temporal Gyrus,STG_L_6_6,"A22r, rostral area 22","(79), STG_L_6_6",79
82,Middle Temporal Gyrus,MTG_R_4_1,"A21c, caudal area 21","(82), MTG_R_4_1",107
83,Middle Temporal Gyrus,MTG_L_4_2,"A21r, rostral area 21","(83), MTG_L_4_2",140
84,Middle Temporal Gyrus,MTG_R_4_2,"A21r, rostral area 21","(84), MTG_R_4_2",491
87,Middle Temporal Gyrus,MTG_L_4_4,"aSTS, anterior superior temporal sulcus","(87), MTG_L_4_4",88
91,Inferior Temporal Gyrus,ITG_L_7_2,"A37vm, ventromedial area37","(91), ITG_L_7_2",292
92,Inferior Temporal Gyrus,ITG_R_7_2,"A37vm, ventromedial area37","(92), ITG_R_7_2",474
93,Inferior Temporal Gyrus,ITG_L_7_3,"A20r, rostral area 20","(93), ITG_L_7_3",459
94,Inferior Temporal Gyrus,ITG_R_7_3,"A20r, rostral area 20","(94), ITG_R_7_3",491
96,Inferior Temporal Gyrus,ITG_R_7_4,"A20il, intermediate lateral area 20","(96), ITG_R_7_4",441
99,Inferior Temporal Gyrus,ITG_L_7_6,"A20cl, caudolateral of area 20","(99), ITG_L_7_6",155
100,Inferior Temporal Gyrus,ITG_R_7_6,"A20cl, caudolateral of area 20","(100), ITG_R_7_6",267
101,Inferior Temporal Gyrus,ITG_L_7_7,"A20cv, caudoventral of area 20","(101), ITG_L_7_7",263
105,Inferior Temporal Gyrus,FuG_L_3_2,"A37vm, medioventral area37","(105), FuG_L_3_2",81
108,Inferior Temporal Gyrus,FuG_R_3_3,"A37vl, ventrolatral area37","(108), FuG_R_3_3",375
109,Middle Temporal Gyrus,PhG_L_6_1,"A35/36r, rostral area 35/36","(109), PhG_L_6_1",475
111,Middle Temporal Gyrus,PhG_L_6_2,"A35/36c, caudal area 35/36","(111), PhG_L_6_2",464
112,Middle Temporal Gyrus,PhG_R_6_2,"A35/36c, caudal area 35/36","(112), PhG_R_6_2",494
113,Middle Temporal Gyrus,PhG_L_6_3,"TL, area TL (lateral PPHC, posterior parahippocampal gyrus)","(113), PhG_L_6_3",173
114,Middle Temporal Gyrus,PhG_R_6_3,"TL, area TL (lateral PPHC, posterior parahippocampal gyrus)","(114), PhG_R_6_3",357
115,Middle Temporal Gyrus,PhG_L_6_4,"A28/34, area 28/34 (EC, entorhinal cortex)","(115), PhG_L_6_4",467
116,Middle Temporal Gyrus,PhG_R_6_4,"A28/34, area 28/34 (EC, entorhinal cortex)","(116), PhG_R_6_4",442
119,Middle Temporal Gyrus,PhG_L_6_6,"TH, area TH (medial PPHC)","(119), PhG_L_6_6",247
121,Superior Temporal Gyrus,pSTS_L_2_1,"rpSTS, rostroposterior superior temporal sulcus","(121), pSTS_L_2_1",75
124,Superior Temporal Gyrus,pSTS_R_2_2,"cpSTS, caudoposterior superior temporal sulcus","(124), pSTS_R_2_2",298
126,Superior Parietal Lobule,SPL_R_5_1,"A7ip, intraparietal area 7(hIP3)","(126), SPL_R_5_1",404
133,Superior Parietal Lobule,SPL_L_5_5,"A7r, rostral area 7","(133), SPL_L_5_5",229
134,Superior Parietal Lobule,SPL_R_5_5,"A7r, rostral area 7","(134), SPL_R_5_5",207
135,Inferior Parietal Lobe,IPL_L_6_1,"A39c, caudal area 39(PGp)","(135), IPL_L_6_1",467
138,Inferior Parietal Lobe,IPL_R_6_2,"A39rd, rostrodorsal area 39(Hip3)","(138), IPL_R_6_2",450
139,Inferior Parietal Lobe,IPL_L_6_3,"A40rd, rostrodorsal area 40(PFt)","(139), IPL_L_6_3",329
144,Inferior Parietal Lobe,IPL_R_6_5,"A39rv, rostroventral area 39(PGa)","(144), IPL_R_6_5",184
147,"PCC, Precuneus",Pcun_L_4_1,"A7m, medial area 7(PEp)","(147), Pcun_L_4_1",419
148,"PCC, Precuneus",Pcun_R_4_1,"A7m, medial area 7(PEp)","(148), Pcun_R_4_1",309
149,"PCC, Precuneus",Pcun_L_4_2,"A5m, medial area 5(PEm)","(149), Pcun_L_4_2",486
150,"PCC, Precuneus",Pcun_R_4_2,"A5m, medial area 5(PEm)","(150), Pcun_R_4_2",327
151,"PCC, Precuneus",Pcun_L_4_3,"dmPOS, dorsomeidal parietooccipital  sulcus(PEr) ","(151), Pcun_L_4_3",448
152,"PCC, Precuneus",Pcun_R_4_3,"dmPOS, dorsomeidal parietooccipital  sulcus(PEr) ","(152), Pcun_R_4_3",435
155,Postcentral Gyrus,PoG_L_4_1,"A1/2/3ulhf, area 1/2/3(upper limb, head and face region)","(155), PoG_L_4_1",346
156,Postcentral Gyrus,PoG_R_4_1,"A1/2/3ulhf, area 1/2/3(upper limb, head and face region)","(156), PoG_R_4_1",224
159,Postcentral Gyrus,PoG_L_4_3,"A2, area 2","(159), PoG_L_4_3",253
160,Postcentral Gyrus,PoG_R_4_3,"A2, area 2","(160), PoG_R_4_3",414
162,Postcentral Gyrus,PoG_R_4_4,"A1/2/3tru, area1/2/3(trunk region)","(162), PoG_R_4_4",287
166,Prefrontal Cortex,INS_R_6_2,"vIa, ventral agranular insular","(166), INS_R_6_2",155
175,Cingulate Gyrus,CG_L_7_1,"A23d, dorsal area 23","(175), CG_L_7_1",186
176,Cingulate Gyrus,CG_R_7_1,"A23d, dorsal area 23","(176), CG_R_7_1",290
177,Cingulate Gyrus,CG_L_7_2,"A24rv, rostroventral area 24","(177), CG_L_7_2",251
182,Cingulate Gyrus,CG_R_7_4,"A23v, ventral area 23","(182), CG_R_7_4",449
185,Cingulate Gyrus,CG_L_7_6,"A23c, caudal area 24","(185), CG_L_7_6",376
187,Cingulate Gyrus,CG_L_7_7,"A32sg, subgenual area 32","(187), CG_L_7_7",133
190,"PCC, Precuneus",Cun_R_5_1,"cLinG, caudal lingual gyrus","(190), Cun_R_5_1",376
196,"PCC, Precuneus",Cun_R_5_4,"rLinG, rostral lingual gyrus","(196), Cun_R_5_4",155
197,"PCC, Precuneus",Cun_L_5_5,"vmPOS,ventomeial parietooccipital sulcus","(197), Cun_L_5_5",156
198,"PCC, Precuneus",Cun_R_5_5,"vmPOS,ventomeial parietooccipital sulcus","(198), Cun_R_5_5",140
199,Occipital Gyrus,OcG_L_4_1,"mOccG, middle occipital gyrus","(199), OcG_L_4_1",341
201,Occipital Gyrus,OcG_L_4_2,"V5/MT, area V5/MT","(201), OcG_L_4_2",52
202,Occipital Gyrus,OcG_R_4_2,"V5/MT, area V5/MT","(202), OcG_R_4_2",86
203,Occipital Gyrus,OcG_L_4_3,"OPC, occipital polar cortex","(203), OcG_L_4_3",266
207,Occipital Gyrus,sOcG_L_2_1,"msOccG, medial superior occipital gyrus","(207), sOcG_L_2_1",261
208,Occipital Gyrus,sOcG_R_2_1,"msOccG, medial superior occipital gyrus","(208), sOcG_R_2_1",235
210,Occipital Gyrus,sOcG_R_2_2,"lsOccG, lateral superior occipital gyrus","(210), sOcG_R_2_2",371
211,Middle Temporal Gyrus,Amyg_L_2_1,"mAmyg, medial amyg","(211), Amyg_L_2_1",390
212,Middle Temporal Gyrus,Amyg_R_2_1,"mAmyg, medial amyg","(212), Amyg_R_2_1",291
215,Middle Temporal Gyrus,Hipp_L_2_1,"rHipp, rostral hipp","(215), Hipp_L_2_1",221
216,Middle Temporal Gyrus,Hipp_R_2_1,"rHipp, rostral hipp","(216), Hipp_R_2_1",382
217,Middle Temporal Gyrus,Hipp_L_2_2,"cHipp, caudal hipp","(217), Hipp_L_2_2",232
219,Striatum,Str_L_6_1,"vCa, ventral caudate","(219), Str_L_6_1",456
221,Striatum,Str_L_6_2,"GP, globus pallidus","(221), Str_L_6_2",255
222,Striatum,Str_R_6_2,"GP, globus pallidus","(222), Str_R_6_2",345
223,Striatum,Str_L_6_3,"NAC, nucleus accumbens","(223), Str_L_6_3",284
225,Striatum,Str_L_6_4,"vmPu, ventromedial putamen","(225), Str_L_6_4",181
226,Striatum,Str_R_6_4,"vmPu, ventromedial putamen","(226), Str_R_6_4",243
227,Striatum,Str_L_6_5,"dCa, dorsal caudate","(227), Str_L_6_5",472
228,Striatum,Str_R_6_5,"dCa, dorsal caudate","(228), Str_R_6_5",460
230,Striatum,Str_R_6_6,"dlPu, dorsolateral putamen","(230), Str_R_6_6",420
232,Thalamus,Tha_R_8_1,"mPFtha, medial Pre-frontal thalamus","(232), Tha_R_8_1",26
233,Thalamus,Tha_L_8_2,"mPMtha, pre-motor thalamus","(233), Tha_L_8_2",316
234,Thalamus,Tha_R_8_2,"mPMtha, pre-motor thalamus","(234), Tha_R_8_2",150
238,Thalamus,Tha_R_8_4,"rTtha, rostral Temporal thalamus","(238), Tha_R_8_4",468
241,Thalamus,Tha_L_8_6,"Otha, occipital thalamus","(241), Tha_L_8_6",487
242,Thalamus,Tha_R_8_6,"Otha, occipital thalamus","(242), Tha_R_8_6",438
245,Thalamus,Tha_L_8_8,"lPFtha, lateral Pre-frontal thalamus","(245), Tha_L_8_8",140
1,Prefrontal Cortex,SFG_L_7_1,"A8m, medial area 8","(1), SFG_L_7_1",212
2,Prefrontal Cortex,SFG_R_7_1,"A8m, medial area 8","(2), SFG_R_7_1",283
9,Prefrontal Cortex,SFG_L_7_5,"A6m, medial area 6","(9), SFG_L_7_5",164
11,Prefrontal Cortex,SFG_L_7_6,"A9m,medial area 9","(11), SFG_L_7_6",319
14,Prefrontal Cortex,SFG_R_7_7,"A10m, medial area 10","(14), SFG_R_7_7",358
22,Prefrontal Cortex,MFG_R_7_4,"A9/46v, ventral area 9/46 ","(22), MFG_R_7_4",228
25,Prefrontal Cortex,MFG_L_7_6,"A6vl, ventrolateral area 6","(25), MFG_L_7_6",348
28,Prefrontal Cortex,MFG_R_7_7,"A10l, lateral area10","(28), MFG_R_7_7",240
36,Prefrontal Cortex,IFG_R_6_4,"A45r, rostral area 45","(36), IFG_R_6_4",163
37,Prefrontal Cortex,IFG_L_6_5,"A44op, opercular area 44","(37), IFG_L_6_5",101
38,Prefrontal Cortex,IFG_R_6_5,"A44op, opercular area 44","(38), IFG_R_6_5",254
40,Prefrontal Cortex,IFG_R_6_6,"A44v, ventral area 44","(40), IFG_R_6_6",116
42,Prefrontal Cortex,OrG_R_6_1,"A14m, medial area 14","(42), OrG_R_6_1",186
59,Precentral Gyrus,PrG_L_6_4,"A4t, area 4(trunk region)","(59), PrG_L_6_4",390
61,Precentral Gyrus,PrG_L_6_5,"A4tl, area 4(tongue and larynx region)","(61), PrG_L_6_5",154
62,Precentral Gyrus,PrG_R_6_5,"A4tl, area 4(tongue and larynx region)","(62), PrG_R_6_5",103
64,Precentral Gyrus,PrG_R_6_6,"A6cvl, caudal ventrolateral area 6","(64), PrG_R_6_6",123
69,Superior Temporal Gyrus,STG_L_6_1,"A38m, medial area 38","(69), STG_L_6_1",415
72,Superior Temporal Gyrus,STG_R_6_2,"A41/42, area 41/42","(72), STG_R_6_2",180
73,Superior Temporal Gyrus,STG_L_6_3,TE1.0 and TE1.2,"(73), STG_L_6_3",132
76,Superior Temporal Gyrus,STG_R_6_4,"A22c, caudal area 22","(76), STG_R_6_4",142
89,Inferior Temporal Gyrus,ITG_L_7_1,"A20iv, intermediate ventral area 20","(89), ITG_L_7_1",96
104,Inferior Temporal Gyrus,FuG_R_3_1,"A20rv, rostroventral area 20","(104), FuG_R_3_1",232
110,Middle Temporal Gyrus,PhG_R_6_1,"A35/36r, rostral area 35/36","(110), PhG_R_6_1",215
117,Middle Temporal Gyrus,PhG_L_6_5,"TI, area TI(temporal agranular insular cortex)","(117), PhG_L_6_5",177
122,Superior Temporal Gyrus,pSTS_R_2_1,"rpSTS, rostroposterior superior temporal sulcus","(122), pSTS_R_2_1",233
123,Superior Temporal Gyrus,pSTS_L_2_2,"cpSTS, caudoposterior superior temporal sulcus","(123), pSTS_L_2_2",156
125,Superior Parietal Lobule,SPL_L_5_1,"A7ip, intraparietal area 7(hIP3)","(125), SPL_L_5_1",70
131,Superior Parietal Lobule,SPL_L_5_4,"A5l, lateral area 5","(131), SPL_L_5_4",255
140,Inferior Parietal Lobe,IPL_R_6_3,"A40rd, rostrodorsal area 40(PFt)","(140), IPL_R_6_3",116
146,Inferior Parietal Lobe,IPL_R_6_6,"A40rv, rostroventral area 40(PFop)","(146), IPL_R_6_6",190
154,"PCC, Precuneus",Pcun_R_4_4,"A31, area 31 (Lc1)","(154), Pcun_R_4_4",164
158,Postcentral Gyrus,PoG_R_4_2,"A1/2/3tonIa, area 1/2/3(tongue and larynx region)","(158), PoG_R_4_2",80
163,Prefrontal Cortex,INS_L_6_1,"G, hypergranular insular","(163), INS_L_6_1",134
167,Prefrontal Cortex,INS_L_6_3,"dIa, dorsal agranular insular","(167), INS_L_6_3",337
168,Prefrontal Cortex,INS_R_6_3,"dIa, dorsal agranular insular","(168), INS_R_6_3",265
169,Prefrontal Cortex,INS_L_6_4,"vId/vIg, ventral granular insular","(169), INS_L_6_4",84
173,Prefrontal Cortex,INS_L_6_6,"dId, dorsal dysgranular insular","(173), INS_L_6_6",165
174,Prefrontal Cortex,INS_R_6_6,"dId, dorsal dysgranular insular","(174), INS_R_6_6",174
178,Cingulate Gyrus,CG_R_7_2,"A24rv, rostroventral area 24","(178), CG_R_7_2",220
179,Cingulate Gyrus,CG_L_7_3,"A32p, pregenual area 32","(179), CG_L_7_3",143
180,Cingulate Gyrus,CG_R_7_3,"A32p, pregenual area 32","(180), CG_R_7_3",239
181,Cingulate Gyrus,CG_L_7_4,"A23v, ventral area 23","(181), CG_L_7_4",408
186,Cingulate Gyrus,CG_R_7_6,"A23c, caudal area 24","(186), CG_R_7_6",251
188,Cingulate Gyrus,CG_R_7_7,"A32sg, subgenual area 32","(188), CG_R_7_7",108
189,"PCC, Precuneus",Cun_L_5_1,"cLinG, caudal lingual gyrus","(189), Cun_L_5_1",222
192,"PCC, Precuneus",Cun_R_5_2,"rCunG, rostral cuneus gyrus","(192), Cun_R_5_2",64
193,"PCC, Precuneus",Cun_L_5_3,"cCunG, caudal cuneus gyrus","(193), Cun_L_5_3",66
200,Occipital Gyrus,OcG_R_4_1,"mOccG, middle occipital gyrus","(200), OcG_R_4_1",199
206,Occipital Gyrus,OcG_R_4_4,"iOccG, inferior occipital gyrus","(206), OcG_R_4_4",290
229,Striatum,Str_L_6_6,"dlPu, dorsolateral putamen","(229), Str_L_6_6",399
236,Thalamus,Tha_R_8_3,"Stha, sensory thalamus","(236), Tha_R_8_3",193
237,Thalamus,Tha_L_8_4,"rTtha, rostral Temporal thalamus","(237), Tha_L_8_4",233
239,Thalamus,Tha_L_8_5,"PPtha, posterior parietal thalamus","(239), Tha_L_8_5",305
240,Thalamus,Tha_R_8_5,"PPtha, posterior parietal thalamus","(240), Tha_R_8_5",407
243,Thalamus,Tha_L_8_7,"cTtha, caudal Temporal thalamus","(243), Tha_L_8_7",254
244,Thalamus,Tha_R_8_7,"cTtha, caudal Temporal thalamus","(244), Tha_R_8_7",198
3,Prefrontal Cortex,SFG_L_7_2,"A8dl, dorsolateral area 8","(3), SFG_L_7_2",224
15,Prefrontal Cortex,MFG_L_7_1,"A9/46d, dorsal area 9/46","(15), MFG_L_7_1",352
20,Prefrontal Cortex,MFG_R_7_3,"A46, area 46","(20), MFG_R_7_3",219
27,Prefrontal Cortex,MFG_L_7_7,"A10l, lateral area10","(27), MFG_L_7_7",187
43,Prefrontal Cortex,OrG_L_6_2,"A12/47o, orbital area 12/47","(43), OrG_L_6_2",92
52,Prefrontal Cortex,OrG_R_6_6,"A12/47l, lateral area 12/47","(52), OrG_R_6_6",126
63,Precentral Gyrus,PrG_L_6_6,"A6cvl, caudal ventrolateral area 6","(63), PrG_L_6_6",173
80,Superior Temporal Gyrus,STG_R_6_6,"A22r, rostral area 22","(80), STG_R_6_6",154
90,Inferior Temporal Gyrus,ITG_R_7_1,"A20iv, intermediate ventral area 20","(90), ITG_R_7_1",127
102,Inferior Temporal Gyrus,ITG_R_7_7,"A20cv, caudoventral of area 20","(102), ITG_R_7_7",37
107,Inferior Temporal Gyrus,FuG_L_3_3,"A37vl, ventrolatral area37","(107), FuG_L_3_3",38
118,Middle Temporal Gyrus,PhG_R_6_5,"TI, area TI(temporal agranular insular cortex)","(118), PhG_R_6_5",218
120,Middle Temporal Gyrus,PhG_R_6_6,"TH, area TH (medial PPHC)","(120), PhG_R_6_6",252
127,Superior Parietal Lobule,SPL_L_5_2,"A7c, caudal area 7","(127), SPL_L_5_2",257
130,Superior Parietal Lobule,SPL_R_5_3,"A7pc, postcentral area 7","(130), SPL_R_5_3",422
137,Inferior Parietal Lobe,IPL_L_6_2,"A39rd, rostrodorsal area 39(Hip3)","(137), IPL_L_6_2",147
143,Inferior Parietal Lobe,IPL_L_6_5,"A39rv, rostroventral area 39(PGa)","(143), IPL_L_6_5",255
145,Inferior Parietal Lobe,IPL_L_6_6,"A40rv, rostroventral area 40(PFop)","(145), IPL_L_6_6",206
161,Postcentral Gyrus,PoG_L_4_4,"A1/2/3tru, area1/2/3(trunk region)","(161), PoG_L_4_4",324
172,Prefrontal Cortex,INS_R_6_5,"dIg, dorsal granular insular","(172), INS_R_6_5",90
213,Middle Temporal Gyrus,Amyg_L_2_2,"lAmyg, lateral amyg","(213), Amyg_L_2_2",186
51,Prefrontal Cortex,OrG_L_6_6,"A12/47l, lateral area 12/47","(51), OrG_L_6_6",136
65,Paracentral Lobule,PCL_L_2_1,"A1/2/3ll, area1/2/3 (lower limb region)","(65), PCL_L_2_1",305
85,Middle Temporal Gyrus,MTG_L_4_3,"A37dl, dorsolateral area37","(85), MTG_L_4_3",210
95,Inferior Temporal Gyrus,ITG_L_7_4,"A20il, intermediate lateral area 20","(95), ITG_L_7_4",191
97,Inferior Temporal Gyrus,ITG_L_7_5,"A37vl, ventrolateral area 37","(97), ITG_L_7_5",96
132,Superior Parietal Lobule,SPL_R_5_4,"A5l, lateral area 5","(132), SPL_R_5_4",314
136,Inferior Parietal Lobe,IPL_R_6_1,"A39c, caudal area 39(PGp)","(136), IPL_R_6_1",282
142,Inferior Parietal Lobe,IPL_R_6_4,"A40c, caudal area 40(PFm)","(142), IPL_R_6_4",184
153,"PCC, Precuneus",Pcun_L_4_4,"A31, area 31 (Lc1)","(153), Pcun_L_4_4",223
157,Postcentral Gyrus,PoG_L_4_2,"A1/2/3tonIa, area 1/2/3(tongue and larynx region)","(157), PoG_L_4_2",151
164,Prefrontal Cortex,INS_R_6_1,"G, hypergranular insular","(164), INS_R_6_1",86
183,Cingulate Gyrus,CG_L_7_5,"A24cd, caudodorsal area 24","(183), CG_L_7_5",123
184,Cingulate Gyrus,CG_R_7_5,"A24cd, caudodorsal area 24","(184), CG_R_7_5",262
204,Occipital Gyrus,OcG_R_4_3,"OPC, occipital polar cortex","(204), OcG_R_4_3",337
214,Middle Temporal Gyrus,Amyg_R_2_2,"lAmyg, lateral amyg","(214), Amyg_R_2_2",163
218,Middle Temporal Gyrus,Hipp_R_2_2,"cHipp, caudal hipp","(218), Hipp_R_2_2",255
220,Striatum,Str_R_6_1,"vCa, ventral caudate","(220), Str_R_6_1",190
224,Striatum,Str_R_6_3,"NAC, nucleus accumbens","(224), Str_R_6_3",220
235,Thalamus,Tha_L_8_3,"Stha, sensory thalamus","(235), Tha_L_8_3",280
23,Prefrontal Cortex,MFG_L_7_5,"A8vl, ventrolateral area 8","(23), MFG_L_7_5",293
33,Prefrontal Cortex,IFG_L_6_3,"A45c, caudal area 45","(33), IFG_L_6_3",62
71,Superior Temporal Gyrus,STG_L_6_2,"A41/42, area 41/42","(71), STG_L_6_2",147
74,Superior Temporal Gyrus,STG_R_6_3,TE1.0 and TE1.2,"(74), STG_R_6_3",41
165,Prefrontal Cortex,INS_L_6_2,"vIa, ventral agranular insular","(165), INS_L_6_2",112
195,"PCC, Precuneus",Cun_L_5_4,"rLinG, rostral lingual gyrus","(195), Cun_L_5_4",190
205,Occipital Gyrus,OcG_L_4_4,"iOccG, inferior occipital gyrus","(205), OcG_L_4_4",146
209,Occipital Gyrus,sOcG_L_2_2,"lsOccG, lateral superior occipital gyrus","(209), sOcG_L_2_2",85
246,Thalamus,Tha_R_8_8,"lPFtha, lateral Pre-frontal thalamus","(246), Tha_R_8_8",247
75,Superior Temporal Gyrus,STG_L_6_4,"A22c, caudal area 22","(75), STG_L_6_4",74
98,Inferior Temporal Gyrus,ITG_R_7_5,"A37vl, ventrolateral area 37","(98), ITG_R_7_5",58
129,Superior Parietal Lobule,SPL_L_5_3,"A7pc, postcentral area 7","(129), SPL_L_5_3",120
141,Inferior Parietal Lobe,IPL_L_6_4,"A40c, caudal area 40(PFm)","(141), IPL_L_6_4",205
171,Prefrontal Cortex,INS_L_6_5,"dIg, dorsal granular insular","(171), INS_L_6_5",162
4,Prefrontal Cortex,SFG_R_7_2,"A8dl, dorsolateral area 8","(4), SFG_R_7_2",140
10,Prefrontal Cortex,SFG_R_7_5,"A6m, medial area 6","(10), SFG_R_7_5",122
106,Inferior Temporal Gyrus,FuG_R_3_2,"A37vm, medioventral area37","(106), FuG_R_3_2",66
103,Inferior Temporal Gyrus,FuG_L_3_1,"A20rv, rostroventral area 20","(103), FuG_L_3_1",91
231,Thalamus,Tha_L_8_1,"mPFtha, medial Pre-frontal thalamus","(231), Tha_L_8_1",102
86,Middle Temporal Gyrus,MTG_R_4_3,"A37dl, dorsolateral area37","(86), MTG_R_4_3",96
170,Prefrontal Cortex,INS_R_6_4,"vId/vIg, ventral granular insular","(170), INS_R_6_4",188
128,Superior Parietal Lobule,SPL_R_5_2,"A7c, caudal area 7","(128), SPL_R_5_2",102
81,Middle Temporal Gyrus,MTG_L_4_1,"A21c, caudal area 21","(81), MTG_L_4_1",45
191,"PCC, Precuneus",Cun_L_5_2,"rCunG, rostral cuneus gyrus","(191), Cun_L_5_2",45
88,Middle Temporal Gyrus,MTG_R_4_4,"aSTS, anterior superior temporal sulcus","(88), MTG_R_4_4",53
194,"PCC, Precuneus",Cun_R_5_3,"cCunG, caudal cuneus gyrus","(194), Cun_R_5_3",46
